date,open,high,low,close,volume
2016-07-13,249.44,250.26,247.74,249.25,78644.0
2016-07-14,248.95,249.96,248.36,249.8,67346.0
2016-07-15,250.61,251.72,249.99,251.02,75735.0
2016-07-18,251.08,251.65,250.31,251.52,55902.0
2016-07-19,251.64,251.76,250.08,250.97,62163.0
2016-07-20,250.37,250.66,249.08,250.66,60017.0
2016-07-21,251.11,251.36,249.72,250.44,63663.0
2016-07-22,249.43,250.7,248.97,250.04,55603.0
2016-07-25,250.4,251.49,249.69,250.65,68796.0
2016-07-26,250.19,252.76,249.9,252.72,73285.0
2016-07-27,252.63,253.2,252.13,252.73,78388.0
2016-07-28,253.27,253.34,251.0,251.86,74226.0
2016-07-29,252.24,253.37,251.48,251.48,87035.0
2016-08-01,252.91,254.02,252.81,253.81,91146.0
2016-08-02,252.8,253.14,251.76,251.93,61749.0
2016-08-03,250.56,250.56,248.6,248.65,74698.0
2016-08-04,250.22,250.34,248.65,249.24,54041.0
2016-08-05,250.21,252.4,249.96,252.36,62003.0
2016-08-08,253.34,254.18,252.51,254.11,64329.0
2016-08-09,254.38,256.24,254.19,255.85,60354.0
2016-08-10,255.68,256.31,255.06,255.43,66935.0
2016-08-11,255.14,256.18,254.24,256.18,93471.0
2016-08-12,256.86,257.88,255.7,256.17,74918.0
2016-08-16,256.95,258.13,256.12,256.15,68324.0
2016-08-17,255.82,256.32,254.6,256.04,63810.0
2016-08-18,256.62,258.23,255.8,258.11,64012.0
2016-08-19,258.42,258.84,257.54,258.69,72796.0
2016-08-22,258.54,258.63,256.92,257.27,62921.0
2016-08-23,257.57,258.63,257.09,258.42,65706.0
2016-08-24,258.4,258.65,256.54,257.3,54461.0
2016-08-25,256.78,257.76,256.0,257.26,58803.0
2016-08-26,256.17,256.76,255.02,256.23,68304.0
2016-08-29,254.93,256.66,254.45,256.49,62755.0
2016-08-30,257.27,258.93,257.0,257.49,56516.0
2016-08-31,257.21,257.49,255.9,256.87,66352.0
2016-09-01,254.95,256.13,253.86,256.03,56098.0
2016-09-02,256.16,256.73,255.57,256.5,49266.0
2016-09-05,257.85,259.74,257.63,259.64,54167.0
2016-09-06,259.39,261.16,259.26,260.93,49969.0
2016-09-07,261.15,262.1,260.31,260.31,68749.0
2016-09-08,260.72,261.48,259.41,260.86,79382.0
2016-09-09,258.68,258.94,256.21,257.31,70053.0
2016-09-12,252.37,253.43,250.53,250.53,66332.0
2016-09-13,253.39,253.55,251.66,251.77,74548.0
2016-09-19,251.51,254.54,251.38,253.93,59750.0
2016-09-20,253.86,255.23,253.33,255.09,54626.0
2016-09-21,254.65,256.55,254.56,256.52,51982.0
2016-09-22,258.46,259.99,258.13,258.34,59904.0
2016-09-23,258.44,259.14,257.71,258.37,58392.0
2016-09-26,258.07,259.32,256.9,257.48,43876.0
2016-09-27,256.16,259.87,255.16,259.57,58684.0
2016-09-28,259.32,259.46,257.96,258.21,59186.0
2016-09-29,259.6,260.95,259.6,260.35,65365.0
2016-09-30,258.3,258.91,257.29,257.49,74918.0
2016-10-04,259.51,259.74,258.55,259.18,62561.0
2016-10-05,257.51,259.49,256.67,258.99,58014.0
2016-10-06,261.6,261.68,259.65,261.13,64936.0
2016-10-07,261.17,261.53,259.73,260.06,62369.0
2016-10-10,258.85,260.71,257.68,260.31,74083.0
2016-10-11,259.29,260.4,255.93,256.15,68770.0
2016-10-12,254.69,256.67,254.56,256.2,62692.0
2016-10-13,256.19,256.6,253.79,253.93,58490.0
2016-10-14,254.7,255.91,254.66,255.09,61589.0
2016-10-17,255.9,257.07,253.71,256.19,55157.0
2016-10-18,256.17,258.04,255.99,257.98,59070.0
2016-10-19,257.25,259.67,257.17,258.21,62057.0
2016-10-20,258.55,259.28,257.8,258.41,60714.0
2016-10-21,258.16,258.39,256.82,257.26,52581.0
2016-10-24,257.83,259.48,257.76,259.48,53738.0
2016-10-25,258.79,258.92,257.82,258.57,68927.0
2016-10-26,257.73,257.73,254.13,255.52,65631.0
2016-10-27,256.25,256.99,255.62,256.66,68404.0
2016-10-28,256.45,257.3,255.89,256.53,53169.0
2016-10-31,255.6,256.66,255.21,255.93,59124.0
2016-11-01,255.35,256.3,253.51,255.99,71630.0
2016-11-02,254.27,254.77,252.33,252.83,67054.0
2016-11-03,252.44,253.74,251.72,252.9,56223.0
2016-11-04,252.85,253.29,251.86,252.57,44617.0
2016-11-07,254.79,255.42,254.0,254.6,49039.0
2016-11-08,256.2,256.31,254.1,255.26,46853.0
2016-11-09,255.83,257.03,246.51,249.67,123178.0
2016-11-10,253.8,255.31,252.64,255.31,119315.0
2016-11-11,252.93,253.88,251.9,251.99,101509.0
2016-11-14,251.59,252.36,250.0,250.01,100351.0
2016-11-15,250.39,250.93,249.18,249.2,87818.0
2016-11-16,250.93,251.54,250.23,250.32,79965.0
2016-11-17,249.62,250.86,248.71,250.46,67352.0
2016-11-18,250.9,251.02,249.23,250.21,78549.0
2016-11-21,249.7,250.8,248.93,249.51,55387.0
2016-11-22,250.85,252.85,250.47,252.37,62525.0
2016-11-23,253.09,254.71,252.22,253.66,68300.0
2016-11-24,253.22,253.71,251.44,252.03,53636.0
2016-11-25,252.19,252.84,251.64,252.26,44610.0
2016-11-28,252.46,253.63,250.87,252.96,45864.0
2016-11-29,252.98,253.63,252.32,252.91,50824.0
2016-11-30,253.2,255.0,252.86,254.26,67935.0
2016-12-01,254.84,255.23,254.06,254.48,59348.0
2016-12-02,253.93,254.22,252.06,252.88,55138.0
2016-12-05,252.12,253.04,251.52,252.14,50360.0
2016-12-06,253.88,256.27,253.85,255.63,61484.0
2016-12-07,256.57,257.05,255.96,256.34,54699.0
2016-12-08,258.79,262.0,258.63,262.0,74290.0
2016-12-09,261.24,261.29,260.34,260.91,58353.0
2016-12-12,261.59,261.69,259.89,260.72,56950.0
2016-12-13,260.38,261.72,260.08,261.63,77992.0
2016-12-14,262.64,262.86,261.12,262.0,55929.0
2016-12-15,259.9,262.08,259.82,261.45,55035.0
2016-12-16,261.59,262.91,261.16,262.56,60475.0
2016-12-19,262.03,263.22,261.86,261.93,46955.0
2016-12-20,262.78,263.26,262.14,262.59,51200.0
2016-12-21,263.76,264.42,262.1,262.1,62168.0
2016-12-22,262.71,262.92,261.66,261.97,53376.0
2016-12-23,262.1,262.26,261.3,261.61,46535.0
2016-12-26,261.83,262.27,261.36,261.9,45262.0
2016-12-27,262.35,262.85,261.79,262.49,52535.0
2016-12-28,259.65,260.59,259.52,259.7,54257.0
2016-12-29,259.02,260.04,258.62,260.01,48685.0
2017-01-02,259.42,261.21,258.64,260.36,36913.0
2017-01-03,261.55,263.0,260.72,262.97,61838.0
2017-01-04,263.19,263.27,262.47,263.12,68765.0
2017-01-05,262.88,262.94,261.64,261.98,78823.0
2017-01-06,263.01,263.61,262.66,263.2,56571.0
2017-01-09,263.83,264.55,263.34,263.74,59178.0
2017-01-10,263.15,263.88,262.83,263.73,60748.0
2017-01-11,264.24,268.91,264.18,268.15,76588.0
2017-01-12,268.48,269.95,267.93,269.95,70686.0
2017-01-13,268.34,268.68,267.66,267.91,61589.0
2017-01-16,267.71,268.53,265.37,266.15,63875.0
2017-01-17,266.65,268.53,266.33,267.37,64796.0
2017-01-18,267.64,267.96,265.37,267.08,56660.0
2017-01-19,269.3,270.01,266.39,267.7,59532.0
2017-01-20,266.45,267.35,266.18,266.52,55384.0
2017-01-23,266.77,267.84,265.53,267.12,56738.0
2017-01-24,267.79,268.25,266.24,267.3,54347.0
2017-01-25,268.65,269.04,267.28,268.15,63437.0
2017-01-26,269.15,271.21,268.47,270.48,70097.0
2017-01-31,269.61,270.0,268.09,268.09,69680.0
2017-02-01,269.16,269.97,268.87,269.56,65867.0
2017-02-02,269.63,271.25,268.01,268.49,76734.0
2017-02-03,269.1,269.62,267.37,268.85,71589.0
2017-02-06,270.65,271.08,268.75,269.49,71640.0
2017-02-07,269.52,269.68,268.51,268.97,71251.0
2017-02-08,268.51,268.56,265.76,267.72,64572.0
2017-02-09,267.99,268.91,267.21,267.69,72700.0
2017-02-10,269.04,269.72,268.43,268.66,83141.0
2017-02-13,268.48,268.85,267.88,268.81,71066.0
2017-02-14,268.82,269.34,267.05,267.9,68621.0
2017-02-15,267.64,269.47,267.06,268.81,75724.0
2017-02-16,269.48,270.22,268.32,268.93,65399.0
2017-02-17,267.6,269.02,267.6,268.84,59750.0
2017-02-20,269.41,269.92,268.57,269.73,54535.0
2017-02-21,269.9,273.13,269.7,272.11,61709.0
2017-02-22,272.61,273.15,271.96,272.85,64581.0
2017-02-23,272.61,273.18,272.18,272.89,64488.0
2017-02-24,272.61,272.84,269.76,270.38,116666.0
2017-02-27,270.35,270.62,268.72,268.97,81075.0
2017-02-28,269.27,270.62,269.1,270.06,88888.0
2017-03-02,272.14,273.34,271.35,272.65,105762.0
2017-03-03,271.03,271.48,268.77,269.77,78076.0
2017-03-06,269.07,270.74,268.36,270.41,72120.0
2017-03-07,270.22,272.45,269.96,271.87,69476.0
2017-03-08,271.65,273.21,271.32,272.29,68167.0
2017-03-09,272.73,272.97,271.56,271.62,71716.0
2017-03-10,271.08,273.0,270.24,272.29,67632.0
2017-03-13,273.03,276.25,272.79,275.41,72075.0
2017-03-14,276.8,278.2,276.51,277.89,80672.0
2017-03-15,276.91,278.22,276.78,277.89,72419.0
2017-03-16,280.99,281.35,279.26,280.11,86725.0
2017-03-17,280.02,281.95,279.65,281.86,86561.0
2017-03-20,281.08,281.16,280.0,280.75,59316.0
2017-03-21,281.54,284.4,281.23,283.84,82816.0
2017-03-22,281.07,282.66,280.85,282.63,89305.0
2017-03-23,283.29,284.38,282.58,282.81,76370.0
2017-03-24,282.66,284.0,281.49,282.31,71004.0
2017-03-27,281.1,281.79,279.98,280.36,70908.0
2017-03-28,281.85,282.24,280.5,281.25,62564.0
2017-03-29,282.52,282.54,281.27,281.86,68195.0
2017-03-30,282.44,283.11,280.95,281.66,58287.0
2017-03-31,282.03,282.09,280.63,280.64,59369.0
2017-04-03,281.51,282.35,280.85,281.6,56544.0
2017-04-04,281.25,281.77,280.32,280.92,59581.0
2017-04-05,280.99,281.36,278.76,280.74,72393.0
2017-04-06,279.57,279.81,278.2,279.47,56812.0
2017-04-07,279.64,279.82,277.63,279.01,65058.0
2017-04-10,278.69,278.69,276.5,277.21,59920.0
2017-04-11,276.55,277.46,275.01,275.49,59390.0
2017-04-12,276.11,276.43,275.28,276.21,57613.0
2017-04-13,276.38,279.12,275.66,279.12,74096.0
2017-04-14,277.59,278.14,276.12,277.31,44577.0
2017-04-17,278.06,279.06,277.49,278.1,47713.0
2017-04-18,279.36,279.42,277.05,278.23,54714.0
2017-04-19,277.66,278.07,275.97,276.49,65259.0
2017-04-20,276.32,278.04,275.75,277.76,69505.0
2017-04-21,279.44,280.89,278.8,280.05,60449.0
2017-04-24,281.66,282.04,280.81,281.96,68129.0
2017-04-25,282.17,285.47,282.0,285.41,76977.0
2017-04-26,286.04,287.22,285.79,286.78,84108.0
2017-04-27,285.8,287.76,285.52,287.34,83543.0
2017-04-28,288.51,289.02,286.76,287.21,78761.0
2017-05-02,288.6,291.12,288.39,289.65,69806.0
2017-05-04,290.53,292.47,290.53,292.47,65038.0
2017-05-08,292.95,299.86,292.66,299.86,102035.0
2017-05-10,299.81,304.26,295.53,296.19,128100.0
2017-05-11,297.25,300.22,296.35,299.75,111189.0
2017-05-12,299.78,300.1,297.84,298.25,74390.0
2017-05-15,298.54,299.84,297.51,298.87,58674.0
2017-05-16,301.25,301.65,298.05,299.67,97285.0
2017-05-17,299.02,299.95,297.9,299.34,77839.0
2017-05-18,296.34,298.78,295.66,298.47,83316.0
2017-05-19,298.26,299.1,297.44,298.08,74781.0
2017-05-22,299.76,300.7,298.98,300.63,71066.0
2017-05-23,301.44,303.7,300.41,301.36,76648.0
2017-05-24,302.32,302.79,301.23,301.71,111991.0
2017-05-25,302.83,305.34,302.18,305.22,100091.0
2017-05-26,305.41,308.51,305.07,306.96,98095.0
2017-05-29,307.98,309.32,305.13,306.52,105979.0
2017-05-30,306.89,306.99,303.11,304.59,94122.0
2017-05-31,303.79,306.18,303.64,304.67,114684.0
2017-06-01,304.74,305.3,302.99,304.03,77246.0
2017-06-02,305.34,308.01,305.27,307.83,94028.0
2017-06-05,308.52,308.59,306.79,307.33,76116.0
2017-06-07,306.94,307.59,305.42,305.68,87994.0
2017-06-08,305.7,306.87,304.17,306.25,126075.0
2017-06-09,307.51,310.02,307.17,309.38,118710.0
2017-06-12,307.74,308.31,305.59,306.24,95851.0
2017-06-13,306.25,308.29,306.25,308.02,94388.0
2017-06-14,309.53,310.05,307.03,307.95,113446.0
2017-06-15,308.02,308.83,305.04,306.69,95414.0
2017-06-16,306.97,307.4,305.82,306.79,87835.0
2017-06-19,307.14,309.29,306.19,308.61,87803.0
2017-06-20,310.55,310.63,308.72,309.31,122387.0
2017-06-21,307.61,308.0,306.13,307.52,100934.0
2017-06-22,308.6,309.47,307.28,309.47,88484.0
2017-06-23,309.36,310.58,308.96,310.26,81460.0
2017-06-26,310.53,312.22,310.13,311.89,71899.0
2017-06-27,311.72,312.95,311.05,312.12,131745.0
2017-06-28,310.71,312.03,310.47,310.84,94923.0
2017-06-29,312.86,313.79,312.26,312.56,103106.0
2017-06-30,310.61,311.76,310.17,311.76,73223.0
2017-07-03,312.5,312.93,310.85,312.39,71751.0
2017-07-04,312.42,312.82,309.78,310.46,89184.0
2017-07-05,309.87,312.1,309.64,311.77,68312.0
2017-07-06,312.17,312.5,310.76,311.88,73586.0
2017-07-07,310.17,311.45,309.62,310.66,87671.0
2017-07-10,311.65,312.41,310.72,311.46,78671.0
2017-07-11,312.04,313.7,311.5,313.59,85934.0
2017-07-12,313.5,314.3,313.21,313.58,89115.0
2017-07-13,315.46,318.4,315.03,316.35,94915.0
2017-07-14,317.7,318.29,316.81,317.35,103194.0
2017-07-17,319.22,319.45,317.86,318.52,74535.0
2017-07-18,318.38,318.66,317.59,318.65,80887.0
2017-07-19,319.15,319.15,317.52,318.91,77075.0
2017-07-20,319.68,320.99,318.67,320.61,81103.0
2017-07-21,320.17,322.01,320.0,321.79,81102.0
2017-07-24,321.74,322.01,320.82,322.01,71711.0
2017-07-25,321.7,322.16,319.72,320.15,82694.0
2017-07-26,320.86,320.9,318.68,319.46,96654.0
2017-07-27,320.63,321.46,319.51,320.51,75487.0
2017-07-28,319.01,319.18,313.72,314.13,100379.0
2017-07-31,312.73,314.81,312.2,314.6,82978.0
2017-08-01,313.58,318.58,313.19,317.04,81842.0
2017-08-02,318.58,318.86,317.17,317.69,94041.0
2017-08-03,316.95,317.02,310.22,312.29,112323.0
2017-08-04,312.8,314.14,311.89,313.46,79345.0
2017-08-07,314.34,315.75,313.24,313.96,68357.0
2017-08-08,314.94,315.66,311.99,313.4,71588.0
2017-08-09,311.2,312.34,309.18,309.52,73811.0
2017-08-10,308.3,309.78,305.73,308.37,105187.0
2017-08-11,303.37,304.96,301.32,302.72,96750.0
2017-08-14,304.99,305.84,303.75,304.93,68089.0
2017-08-16,308.27,308.66,306.59,307.16,89402.0
2017-08-17,307.85,309.58,307.16,309.02,99260.0
2017-08-18,305.91,309.08,305.9,308.39,77615.0
2017-08-21,309.09,309.09,307.56,308.14,62873.0
2017-08-22,308.66,309.93,308.5,309.34,63192.0
2017-08-23,311.02,311.52,308.85,309.71,62660.0
2017-08-24,310.14,311.73,309.72,310.73,72198.0
2017-08-25,311.56,312.16,310.24,311.21,73859.0
2017-08-28,310.69,311.79,308.89,309.53,63867.0
2017-08-29,307.46,308.64,304.24,308.64,65554.0
2017-08-30,309.08,309.65,308.45,309.65,59533.0
2017-08-31,309.77,310.33,307.14,308.28,99272.0
2017-09-01,308.85,309.43,306.82,307.78,75664.0
2017-09-04,302.52,306.38,302.45,304.19,67728.0
2017-09-05,305.64,305.66,303.06,304.06,75190.0
2017-09-06,303.62,303.85,302.41,303.18,91537.0
2017-09-07,304.4,307.56,304.36,306.97,80368.0
2017-09-08,307.68,308.1,306.63,307.43,69035.0
2017-09-11,309.06,311.26,308.95,309.83,81058.0
2017-09-12,311.7,311.78,309.53,310.42,70412.0
2017-09-13,311.16,312.24,309.76,310.0,86743.0
2017-09-14,310.82,312.52,309.75,312.52,132258.0
2017-09-15,311.19,313.69,310.82,313.69,92788.0
2017-09-18,314.31,318.93,314.17,318.93,77353.0
2017-09-19,319.04,319.45,318.03,318.51,89265.0
2017-09-20,319.1,320.4,317.19,318.48,93158.0
2017-09-21,318.38,319.23,317.4,318.25,92117.0
2017-09-22,318.06,319.15,315.47,316.71,91114.0
2017-09-25,316.81,317.35,315.3,316.4,78658.0
2017-09-26,314.96,315.68,313.68,314.29,85806.0
2017-09-27,314.73,314.73,313.32,313.82,66673.0
2017-09-28,314.32,315.17,312.88,313.85,70539.0
2017-09-29,314.6,316.45,314.6,316.27,63212.0
2017-10-10,321.29,324.0,320.57,322.49,99579.0
2017-10-11,323.97,326.2,323.43,326.12,86127.0
2017-10-12,326.58,328.11,325.96,328.11,98833.0
2017-10-13,327.7,328.44,326.65,327.35,100703.0
2017-10-16,328.57,329.42,326.99,327.82,85193.0
2017-10-17,328.69,329.21,327.84,328.51,76864.0
2017-10-18,328.06,329.43,327.13,328.4,75593.0
2017-10-19,328.67,329.34,326.04,326.47,90044.0
2017-10-20,327.08,328.89,327.02,328.89,99616.0
2017-10-23,330.24,330.55,328.5,329.45,75013.0
2017-10-24,329.34,330.12,328.91,328.96,70814.0
2017-10-25,329.75,330.05,327.84,329.31,83839.0
2017-10-26,328.63,329.65,326.99,326.99,99449.0
2017-10-27,327.5,329.75,326.62,329.23,90502.0
2017-10-30,331.72,331.72,329.62,330.38,90392.0
2017-10-31,330.05,334.4,329.66,333.57,97634.0
2017-11-01,335.67,338.76,335.6,338.76,93840.0
2017-11-02,339.33,339.59,336.83,337.53,86219.0
2017-11-03,339.08,339.12,336.16,338.83,75755.0
2017-11-06,338.66,339.01,334.53,337.4,77983.0
2017-11-07,337.23,338.35,336.0,336.76,114245.0
2017-11-08,335.2,338.9,335.02,337.8,114008.0
2017-11-09,338.55,338.59,334.99,337.14,108972.0
2017-11-10,335.64,336.69,334.63,335.96,86246.0
2017-11-13,336.63,337.34,333.73,334.33,91507.0
2017-11-14,334.63,334.73,333.13,333.62,94187.0
2017-11-15,333.39,333.6,331.36,332.17,112556.0
2017-11-16,332.75,334.92,331.84,334.36,82133.0
2017-11-17,336.05,338.04,334.18,334.18,92925.0
2017-11-20,334.43,335.18,332.26,332.92,76767.0
2017-11-21,333.78,334.92,332.7,333.51,123280.0
2017-11-22,335.93,337.05,334.62,335.49,114422.0
2017-11-23,335.66,335.89,333.99,334.51,71015.0
2017-11-24,334.77,335.44,333.86,335.44,73264.0
2017-11-27,335.24,335.61,329.47,329.53,91207.0
2017-11-28,330.19,331.58,328.51,330.99,93026.0
2017-11-29,331.41,332.22,330.04,330.68,67852.0
2017-11-30,328.45,329.55,324.82,325.25,121247.0
2017-12-01,326.85,326.85,324.5,324.78,82199.0
2017-12-04,326.31,328.77,324.88,328.77,91082.0
2017-12-05,326.77,330.17,326.34,329.61,97569.0
2017-12-06,329.48,329.51,324.52,324.52,129647.0
2017-12-07,325.31,325.53,322.39,323.59,128719.0
2017-12-08,324.84,325.38,323.42,324.68,125459.0
2017-12-11,325.13,325.4,323.34,325.09,90620.0
2017-12-12,325.15,325.26,323.27,324.07,91125.0
2017-12-13,324.14,326.58,323.13,326.18,90539.0
2017-12-14,327.0,331.22,324.74,324.74,134155.0
2017-12-15,327.39,328.34,325.36,326.23,128652.0
2017-12-18,327.09,327.16,325.64,326.6,103106.0
2017-12-19,327.62,329.43,325.82,326.76,86085.0
2017-12-20,326.2,327.51,325.55,325.79,66251.0
2017-12-21,325.82,325.88,319.72,319.72,86541.0
2017-12-22,320.86,321.89,319.55,321.21,81169.0
2017-12-26,322.14,323.43,318.89,318.89,87522.0
2017-12-27,318.18,320.25,316.9,320.25,74283.0
2017-12-28,320.63,324.74,320.34,324.74,68940.0
2018-01-02,325.73,326.45,324.3,326.0,70743.0
2018-01-03,327.13,328.37,326.56,327.13,109848.0
2018-01-04,329.52,329.52,324.58,324.58,106564.0
2018-01-05,326.06,329.03,325.78,328.97,96164.0
2018-01-08,330.83,331.65,328.47,331.28,88480.0
2018-01-09,330.67,332.7,328.53,330.25,100983.0
2018-01-10,330.87,330.97,327.07,327.61,140728.0
2018-01-11,326.92,327.98,325.07,325.67,120937.0
2018-01-12,327.34,327.5,324.22,326.72,143376.0
2018-01-15,328.57,328.94,326.21,327.39,98449.0
2018-01-16,327.44,330.5,326.65,330.02,107815.0
2018-01-17,329.31,330.21,328.03,329.19,95197.0
2018-01-18,331.03,331.88,328.77,329.13,94897.0
2018-01-19,329.81,330.55,328.51,329.52,94693.0
2018-01-22,328.78,328.84,324.56,326.27,80821.0
2018-01-23,327.42,330.93,327.17,330.93,102543.0
2018-01-24,330.37,332.44,329.86,330.91,89710.0
2018-01-25,330.67,334.5,330.6,334.08,124683.0
2018-01-26,333.75,335.38,332.51,335.38,112866.0
2018-01-29,337.28,339.27,337.05,338.05,121234.0
2018-01-30,336.62,337.88,333.4,333.4,109651.0
2018-01-31,332.38,338.48,331.65,333.38,113798.0
2018-02-01,335.06,335.66,332.93,333.36,92493.0
2018-02-02,332.69,332.69,326.3,327.01,100573.0
2018-02-05,322.05,324.64,320.68,323.29,101936.0
2018-02-06,316.62,319.15,312.62,318.01,126683.0
2018-02-07,322.06,322.1,310.47,310.48,106916.0
2018-02-08,310.84,314.24,309.95,311.62,111638.0
2018-02-09,303.54,306.34,303.47,304.83,103308.0
2018-02-12,306.91,309.65,305.17,308.13,84613.0
2018-02-13,310.45,314.15,309.23,310.87,86757.0
2018-02-14,313.33,315.53,312.81,314.4,69232.0
2018-02-19,318.42,318.8,314.51,316.61,70084.0
2018-02-20,315.19,315.73,312.2,312.83,56031.0
2018-02-21,313.14,314.95,310.99,314.47,61420.0
2018-02-22,312.72,313.49,311.13,312.17,65201.0
2018-02-23,313.89,316.81,313.89,316.81,74326.0
2018-02-26,318.49,318.6,316.12,317.34,86345.0
2018-02-27,319.52,320.71,316.83,316.83,69195.0
2018-02-28,315.89,317.42,312.75,312.86,94901.0
2018-03-02,310.11,310.42,306.88,308.35,83585.0
2018-03-05,308.39,308.79,304.46,304.58,66486.0
2018-03-06,308.15,310.65,306.95,310.46,87806.0
2018-03-07,311.57,314.11,309.11,311.14,97307.0
2018-03-08,313.62,314.78,311.04,314.78,92592.0
2018-03-09,316.06,320.47,314.87,317.67,108412.0
2018-03-12,321.32,321.86,319.69,320.7,93547.0
2018-03-13,320.98,322.98,320.37,322.98,96756.0
2018-03-14,320.72,322.27,320.39,321.99,76075.0
2018-03-15,322.06,323.44,319.76,322.74,70221.0
2018-03-16,322.94,323.42,320.3,322.88,75856.0
2018-03-19,322.57,322.8,319.72,320.35,73051.0
2018-03-20,317.79,321.8,317.66,321.79,65015.0
2018-03-21,322.19,322.85,321.46,321.6,72017.0
2018-03-22,322.97,324.72,321.8,323.32,91616.0
2018-03-23,316.6,317.13,311.78,312.42,102460.0
2018-03-26,311.93,314.89,309.85,314.89,82453.0
2018-03-27,317.22,317.39,315.24,316.34,86172.0
2018-03-28,312.54,313.06,310.35,311.81,95208.0
2018-03-29,312.03,314.45,310.8,313.82,85494.0
2018-03-30,316.19,316.92,314.59,314.61,111256.0
2018-04-02,315.56,317.07,313.62,314.0,85963.0
2018-04-03,311.03,313.38,309.91,313.38,132269.0
2018-04-04,314.21,314.21,308.33,308.54,139804.0
2018-04-05,311.12,314.53,310.3,313.04,103602.0
2018-04-06,310.39,312.32,309.73,311.61,107254.0
2018-04-09,310.88,313.88,310.86,313.45,101642.0
2018-04-10,312.53,314.77,309.58,313.94,91825.0
2018-04-11,314.83,315.45,312.44,312.94,108373.0
2018-04-12,313.92,314.69,312.99,313.22,95163.0
2018-04-13,314.42,315.71,313.77,314.86,92858.0
2018-04-16,316.45,316.53,314.14,315.17,69234.0
2018-04-17,315.44,316.48,313.95,314.64,73081.0
2018-04-18,316.58,319.28,316.55,318.64,93161.0
2018-04-19,319.26,320.68,318.47,320.12,116870.0
2018-04-20,318.6,319.39,317.29,317.89,104385.0
2018-04-23,317.32,318.28,316.5,317.89,108889.0
2018-04-24,318.24,318.3,314.43,315.86,94691.0
2018-04-25,313.09,314.43,312.1,313.99,82175.0
2018-04-26,315.55,319.06,314.95,318.08,91035.0
2018-04-27,321.39,322.93,319.43,320.8,92189.0
2018-04-30,321.93,323.58,321.66,323.56,139570.0
2018-05-02,323.56,323.97,321.99,322.53,158304.0
2018-05-03,322.83,322.95,320.55,320.55,117280.0
2018-05-04,320.56,321.0,316.75,316.75,173911.0
2018-05-08,317.79,319.53,314.95,315.87,141252.0
2018-05-09,315.93,316.08,312.6,314.42,123610.0
2018-05-10,316.51,317.34,315.11,317.31,120900.0
2018-05-11,318.03,319.7,317.86,318.51,112400.0
2018-05-14,318.93,319.5,317.09,317.72,141538.0
2018-05-15,317.73,318.35,314.57,314.94,128386.0
2018-05-16,313.81,316.62,313.78,315.97,129023.0
2018-05-17,317.33,317.77,314.29,314.29,107625.0
2018-05-18,315.5,315.8,314.46,315.37,83885.0
2018-05-21,315.74,317.19,313.45,316.25,96767.0
2018-05-23,316.45,319.04,316.01,318.31,122345.0
2018-05-24,318.93,319.46,316.55,317.48,83136.0
2018-05-25,315.92,318.88,315.43,318.05,130285.0
2018-05-28,318.37,319.99,318.04,318.99,147738.0
2018-05-29,318.7,319.4,316.18,316.2,117359.0
2018-05-30,314.64,315.2,308.07,309.26,135723.0
2018-05-31,312.01,312.26,309.84,310.92,228470.0
2018-06-01,310.13,314.14,309.87,313.22,120951.0
2018-06-04,313.7,315.46,313.26,314.84,104433.0
2018-06-05,315.12,316.07,312.83,315.76,105957.0
2018-06-07,317.94,319.19,317.03,317.67,108023.0
2018-06-08,316.94,317.25,314.53,314.97,103097.0
2018-06-11,315.24,317.35,314.24,317.22,103064.0
2018-06-12,317.81,318.3,316.21,316.84,122232.0
2018-06-14,314.6,314.82,311.03,311.2,147740.0
2018-06-15,312.43,312.55,308.71,308.73,127404.0
2018-06-18,308.73,308.95,303.77,305.35,121133.0
2018-06-19,304.92,305.79,300.74,301.35,117682.0
2018-06-20,302.95,305.69,301.83,304.02,104269.0
2018-06-21,304.06,305.04,301.02,301.02,101197.0
2018-06-22,298.81,303.72,298.71,303.69,92739.0
2018-06-25,302.77,303.99,300.69,303.37,83138.0
2018-06-26,300.3,303.83,299.5,302.76,95031.0
2018-06-27,302.73,304.29,301.92,302.25,100170.0
2018-06-28,299.91,300.83,297.72,298.26,88459.0
2018-06-29,299.37,300.28,295.97,299.66,91792.0
2018-07-02,299.12,300.04,292.93,292.93,93227.0
2018-07-03,294.89,295.06,290.89,293.35,88702.0
2018-07-04,293.54,294.63,291.87,292.26,67009.0
2018-07-05,292.12,293.6,289.9,291.63,64860.0
2018-07-06,292.04,294.73,290.09,293.11,100948.0
2018-07-09,293.88,296.63,292.58,295.2,80243.0
2018-07-10,297.14,297.99,295.84,296.19,74327.0
2018-07-11,293.8,295.27,291.77,294.43,102397.0
2018-07-12,294.94,296.63,293.77,294.41,94349.0
2018-07-13,295.88,298.99,295.86,298.65,88560.0
2018-07-16,298.71,299.56,297.06,297.37,69363.0
2018-07-17,297.46,298.15,295.74,296.88,77991.0
2018-07-18,299.2,300.24,296.08,296.47,78882.0
2018-07-19,297.71,297.94,295.52,295.9,85404.0
2018-07-20,295.78,297.52,294.05,296.95,76112.0
2018-07-23,296.81,296.81,293.8,294.56,87894.0
2018-07-24,294.92,296.05,293.28,295.49,99972.0
2018-07-25,295.99,297.17,294.29,294.85,85722.0
